,0,1,2,3,4,5,6,7,8,9,sum_of_abs_weights
Granularity_2_CorrNileRed,0.13543387197402706,0.10400126419091872,0.004840687625707478,-0.10542304460437064,0.14618448567812,0.29008169878823087,0.11043703575042561,0.025138242097356607,0.026206338086536562,0.28766549115681544,1.235412159952509
RadialDistribution_MeanFrac_CorrDNA2_1of3,0.20129223619718212,-0.11813568813555793,-0.10436247397179582,-0.10088481121878504,0.102451876563966,-0.23382467498575624,-0.018078259813101842,-0.19669057972484527,0.051907703590350816,0.06454003957580885,1.19216834377715
Texture_Contrast_CorrDNA2_3_03_256,0.07202381894057765,0.012472621910028557,-0.1176505029926005,-0.07953732430667859,0.3432638330317412,-0.16382392224977327,-0.0748407411497761,-0.2227746388224264,0.05337959536744831,-0.03252449258045448,1.172291491351505
RadialDistribution_MeanFrac_CorrWGA_2of3,0.18685567359224284,0.05180581672489556,0.1430744993207637,0.08524629646034469,-0.08821159358346585,-0.10918470961046282,-0.06501182523286739,0.1516774693028089,0.0024963421551429674,-0.2672529184522553,1.15081714443525
Texture_Contrast_CorrWGA_3_01_256,0.09879369344286636,0.17376313168107443,0.07672956582322586,0.23396818934965166,-0.00834085964138004,-0.10986649706520192,-0.11544310853834144,0.03261104851740174,0.1820987336858179,0.0918673672987093,1.1234821950436709
Texture_Contrast_CorrDNA2_3_00_256,0.06797382495895277,0.013013309605974946,-0.11428735808718696,-0.07449437686144386,0.3275470239109288,-0.14666787774506898,-0.07916903115364879,-0.20529700898223327,0.056518226407844194,-0.03224088622837266,1.1172089239416552
RadialDistribution_MeanFrac_CorrMito_3of3,-0.28150689897157294,0.061945198223235236,-0.10381327891534144,0.01283920194998781,0.10696493674700312,0.15708454281503526,-0.04604505697910143,0.07019239992239898,0.20428069726442374,0.06706925687145962,1.1117414686595597
RadialDistribution_MeanFrac_CorrNileRed_3of3,-0.19747276258345542,-0.0227343110566194,-0.04418621072521523,0.017668836566399917,-0.16961783035591074,-0.01123159028888063,-0.2653947972257667,-0.17358780475384145,0.15682181685042787,-0.04593971451524313,1.1046556749217604
Intensity_MedianIntensity_CorrActin,-0.04296100414615731,0.2293274190996058,-0.10278789214089787,0.13050261241563652,0.0774569318703852,0.06828595772512883,0.009909619977220308,-0.11169670809934357,-0.15757567072312553,-0.17197697752786495,1.1024807937253658
Texture_Contrast_CorrWGA_3_00_256,0.09097354641163957,0.1708246796070321,0.06657495433610817,0.22374994908485737,-0.0033191092245087937,-0.11317249251503268,-0.10969999582923096,0.01953975844960144,0.17851776383737608,0.09783193502796442,1.0742041843233514
Granularity_3_CorrNileRed,0.08061970176902519,0.18132632784024802,-0.13680871438865094,-0.20189646037174133,-0.023277447469310705,0.13203416445192356,0.04918662446522711,-0.01678055445072097,0.12142327083366035,-0.11235432920470637,1.0557075952452146
Intensity_MedianIntensity_CorrGolgi,-0.09504014039844448,0.21848173267209425,-0.0540530259606066,0.14066098623414364,0.05448501454680338,0.07600109561500165,0.03669991727227067,-0.09106663871789754,-0.09905175192413153,-0.11519522087155107,0.9807355242129447
Granularity_3_CorrWGA,0.08217170455319824,0.1585871493103632,-0.10352266646196061,-0.1204274911654255,-0.08942122975216356,0.05032205640698594,0.0015357346565673588,-0.0785045148842547,0.10890943890067516,-0.18242606862367114,0.9758280547152655
Texture_Contrast_CorrWGA_3_03_256,0.08648629941782059,0.15393939970370038,0.06379773988632141,0.2026830197404871,-0.005102118508015517,-0.09444169428265396,-0.10026384447140216,0.025639147696041798,0.16127566075924263,0.07720168746314611,0.9708306119288316
RadialDistribution_MeanFrac_CorrDNA2_2of3,-0.22327677653618713,0.15877366976447177,0.06700211181491213,0.11322176674407139,0.10072766865353103,0.07603705792803515,0.036227246492827186,0.03870051404125118,-0.053094314009754055,-0.09253103286878363,0.9595921588538247
Texture_Contrast_CorrDNA2_3_01_256,0.05807150388119692,0.009755623050953033,-0.0939760484544951,-0.06322381311699041,0.27466452420805587,-0.13331076774262307,-0.062242305695308336,-0.1793711204104468,0.04144402566387483,-0.02677140662639411,0.9428311388503385
Granularity_4_CorrWGA,0.017357070402027316,0.12093580299128776,-0.1619866234156171,-0.09165204508481829,-0.061639308170728754,-0.16388979365375966,-0.06708793631572517,0.06348470130628377,-0.17083012943838513,0.01855029307999067,0.9374137038586237
RadialDistribution_MeanFrac_CorrActin_3of3,-0.14741967959583063,-0.03817184671893187,-0.008189472228741829,0.026890584072360068,-0.1903253390319169,-0.09475058902653541,-0.11395634088063981,-0.216964369010326,0.06722052065354758,0.03118683611101865,0.9350755773298488
RadialDistribution_MeanFrac_CorrGolgi_2of3,0.17788812385104097,0.04766514401970025,0.14640616242460983,0.02130419556924035,-0.1340971025939288,-0.14130204972638116,0.11177378029153326,0.0006043996487093871,-0.047041532697221444,-0.09419098310107922,0.9222734739234447
RadialDistribution_MeanFrac_CorrDNA2_3of3,-0.06386436728715798,0.023356841076485495,-0.008318376775710913,0.0962054676167991,-0.1479480885165074,0.24732682857577823,-0.031052042939492035,0.22586334687101484,-0.02149585128316723,-0.0525397926458578,0.9179710035879711
Intensity_MedianIntensity_CorrMito,-0.11128402458480795,0.22536960030415337,4.7864890499917174e-05,0.10246759464804601,-0.079047864517348,0.048590075266033476,0.11861935499912728,-0.1257465571798119,-0.07176456863729824,0.02526272316289662,0.9082002281900228
RadialDistribution_MeanFrac_CorrActin_2of3,0.1424681058016736,0.04981678843471973,0.026183904236533405,-0.01203267382324235,0.15620372731620444,0.04390659332099195,0.17540751620004713,0.17562146514752897,-0.10478590566924847,-0.01810370782592332,0.9045303877761133
Granularity_3_CorrActin,0.08945810975573561,0.14050840148989888,-0.1279336719171607,-0.15446717050085126,0.013649822524864729,0.1444507084419499,-0.01923649461948758,-0.006603922760632201,0.09727404205600919,-0.10560512765540646,0.8991874717219965
Intensity_MedianIntensity_CorrNileRed,-0.05684478200535449,0.1672624501952015,-0.06422904208279882,0.09007727424679911,0.08840584050256015,0.07415905607049438,0.036438967214993706,-0.06776193742682736,-0.1253649050762242,-0.09838891426645459,0.8689331690877083
Granularity_2_CorrActin,0.10225809224053609,0.07653810594836082,-0.03319697463473691,-0.06767671233858129,0.12840980787893022,0.20857190250365687,0.007430323879564655,0.028395432720525676,0.06494056110949563,0.13992788531570052,0.8573457985700887
Texture_Contrast_CorrMito_3_02_256,0.06156943070975859,0.12811619734552207,0.07458676742186975,0.1332410490005801,-0.08075003430926994,-0.05312244872195534,0.05078430238614575,-0.11421805076069369,-0.032497839010543934,0.10945469914035447,0.8383408188066936
Texture_Contrast_CorrWGA_3_02_256,0.07311086521808216,0.13466129680578748,0.053848735227305836,0.17788076854542317,-0.009118641322879427,-0.08798100850887852,-0.07999686641869562,0.015144789307129484,0.13390000020014853,0.07262607646793108,0.8382690480222613
Granularity_2_CorrWGA,0.13109303813595116,0.10492074683436597,0.029033962754156883,-0.0156865730839149,-0.033647473129967256,0.16179685296107424,-0.13400999871248173,-0.019559696632911034,0.17697006995259343,0.030329760774479003,0.8370481729718956
Granularity_1_CorrGolgi,0.05903197918032311,-0.12301078187786517,0.08331857317678378,0.028818488547029734,0.03861867223354897,-0.06093194752267787,0.02227638135657272,0.07784261415135357,0.15911291024060328,0.18241196168721494,0.8353743099739731
Intensity_MedianIntensity_CorrWGA,0.006276986406287534,0.19055666577354985,-0.036468055601068625,0.13657569844411532,-0.03634253372031211,-0.06429106110027838,0.06721895996646239,-0.11278563965787136,-0.09103451286343167,-0.0887858830878383,0.8303359966212155
Texture_Contrast_CorrDNA2_3_02_256,0.05105476609454923,0.007584113809705304,-0.08618569046719356,-0.055478835069773656,0.24016703086241323,-0.10834882891553194,-0.05689439157837973,-0.1522254919144385,0.04003096356883833,-0.023709248599687816,0.8216793608805112
Texture_Contrast_CorrMito_3_03_256,0.06370942067146322,0.1268748615511996,0.07212802335281812,0.12775845877575656,-0.07628471354927953,-0.05150935858554682,0.04836366131168454,-0.11160086357774736,-0.02951926331548032,0.10556829054547956,0.8133169152364556
Texture_Contrast_CorrMito_3_01_256,0.06358741667734372,0.12495404836093756,0.07511386484063942,0.12925082864182535,-0.07585523982666931,-0.050640592484193156,0.046270169324946334,-0.10816422018620225,-0.02891607189722373,0.10943033036886692,0.8121827826088479
RadialDistribution_MeanFrac_CorrWGA_1of3,0.09961510564895198,0.001927976357646615,-0.006829742065490978,-0.025762373941005872,0.058976162785391195,0.05028739216552859,-0.14808330040281104,0.1382515367343823,0.08443152597915825,-0.1826413311071487,0.7968064471875156
RadialDistribution_MeanFrac_CorrMito_1of3,0.21655271131404555,-0.054224516708040744,0.018796047675475276,0.01624188885429107,0.0416200860586692,-0.033483948651302414,-0.1139366617502528,0.054291743877336554,-0.10117175276365745,-0.1268202556844173,0.7771396133374884
Granularity_1_CorrActin,0.02373652327405841,-0.14898876825765195,0.09329446357850682,-0.016254266778768317,0.014039969618333344,-0.018206596261102388,0.029221662141433638,0.08621667421806073,0.17330134258529298,0.17368978507764907,0.7769500517908576
RadialDistribution_MeanFrac_CorrGolgi_3of3,-0.2490036514921693,-0.004303343286728737,-0.09943509435427977,0.019861110706344477,0.05186921192250176,0.06406366560927845,0.03463702809679033,-0.07542572696165543,0.002601123300379625,0.1643252976584956,0.7655252533886234
Granularity_1_CorrNileRed,0.04672293137957804,-0.14862781651173593,0.08929926160821354,-0.022161668791138726,-0.00865045778336737,-0.040890921674958926,0.02788532380367872,0.07161222447571633,0.15238958238774797,0.15583370632627513,0.7640738947424106
Granularity_1_CorrWGA,0.017599923512048147,-0.08041455490584501,0.08642117029063227,0.04003019955491975,0.04628500627185015,-0.007828446056761824,-0.013917635857752722,0.08362383096743378,0.15624471161679718,0.18495517088189228,0.7173206499159331
RadialDistribution_MeanFrac_CorrGolgi_1of3,0.15141608724684838,-0.0263889614364984,-0.005432701981023934,-0.02911649790620981,0.06409864082019885,0.03353006201879116,-0.12403549543298371,0.09861942380667527,0.029546400290397616,-0.13616984283909975,0.6983541137787268
Texture_Contrast_CorrMito_3_00_256,0.048396668118287814,0.10208893097074383,0.058409817530195786,0.10467898488032569,-0.058651637603480286,-0.0435283299336524,0.03534946433569871,-0.0872553841933532,-0.02012261783356896,0.08798577803279642,0.646467613432103
RadialDistribution_MeanFrac_CorrActin_1of3,0.08975268426134861,0.014325785360878774,-0.014703474162409058,-0.027953642422733887,0.15237994095929752,0.10373389769217485,0.013310833310307925,0.1764473711760734,-0.0025654591966409418,-0.033627620983772345,0.6288007095256374
RadialDistribution_MeanFrac_CorrNileRed_1of3,0.13564415282504552,-0.0017936631135463637,-0.009138431191114505,-0.0016936985882852879,0.1444695617599035,0.04767940266019362,0.03915838181828059,0.15547922000630449,-0.05119913673131198,-0.03079463677885777,0.6170502854728435
Texture_Contrast_CorrGolgi_3_00_256,0.04736244026326058,0.1207176452449652,0.025848163102461828,0.12460598677274308,0.04246027020074415,-0.02103550413832415,-0.03739664381927017,-0.0010539175520386545,0.0981637765530706,0.06937628432256863,0.5880206319694471
Texture_Contrast_CorrGolgi_3_03_256,0.04973289742492553,0.1154916452037175,0.024538023315714853,0.11600388169750327,0.04050571819345681,-0.013996251023015983,-0.0320992106334191,9.89356653379301e-05,0.09170428538135121,0.05836938654306874,0.542540235081511
Texture_Contrast_CorrGolgi_3_01_256,0.0469674962236219,0.10867006687566365,0.025223679147431077,0.111599011700147,0.03757820219319967,-0.013157763109823925,-0.031265493120259454,0.0027357711000673716,0.08499257457216751,0.05700869686140397,0.5191987549037854
Texture_Contrast_CorrNileRed_3_01_256,0.019151058696544692,0.07101961015795374,-0.004271520910827832,0.0512335556168064,0.11199041402988044,0.03870232969333867,0.08572806468886005,0.02800924446519106,-0.03345937010228811,0.07380126103293166,0.5173664293946227
Granularity_1_CorrMito,0.057945605573177635,-0.09152395392269937,0.029873113094262667,0.014996133958544891,0.046231399180290664,-0.04770537193775265,0.016398326709235144,0.061402424815234675,0.08198497698188187,0.06191672108722129,0.5099780272603008
Texture_Contrast_CorrNileRed_3_02_256,0.013998072608508045,0.06446397851694569,-0.004532701336697614,0.046779772026948316,0.10150761460955074,0.0376228227702277,0.08188898442928781,0.0257565598784444,-0.03475279488950871,0.0644090097693383,0.4757123108354573
Texture_Contrast_CorrGolgi_3_02_256,0.03818828892081001,0.09715612832539625,0.021043282256596327,0.10065834544334788,0.031705153180492315,-0.014921279320655801,-0.025073544939079876,-0.0020361999501701893,0.07527866428227871,0.052448037500962594,0.45850892411978994
Texture_Contrast_CorrNileRed_3_03_256,0.01566482877164694,0.06044850441740706,-0.004169747891180958,0.04171798171286539,0.09811100091636517,0.03731512560277487,0.07603580943432223,0.028220360057890553,-0.028475683778147833,0.06096530057278833,0.45112434315538935
Texture_Contrast_CorrActin_3_03_256,0.019575323180783023,0.08061914437984427,-0.023541209742121663,0.06701537111003748,0.10581042731783649,0.042428333220312114,0.01752197565019718,0.018374495682207625,0.01756227189891262,0.027558112015934465,0.42000666419818694
Texture_Contrast_CorrNileRed_3_00_256,0.012530180525044584,0.05772560849045286,-0.004326750097031323,0.0412955723907116,0.09122768814479616,0.030968908759154277,0.06803738119194494,0.02249801484655175,-0.027657557149313533,0.0590816369279983,0.4153492985229993
Texture_Contrast_CorrActin_3_01_256,0.0185878471321257,0.07520172088994337,-0.02108547936658612,0.06539608752168945,0.09736022487646874,0.03858785005761517,0.012785114698112623,0.017091574569757954,0.016859995892631003,0.029214930380847867,0.39217082538577797
Granularity_4_CorrDNA2,-0.03398589167212494,0.0369086531086642,-0.027675840817322606,0.03452148212154158,0.021204496669618416,0.02740419816904716,-0.022586838730997264,0.05127469179812364,-0.03642736239895523,-0.053400059256233576,0.34538951474262863
Texture_Contrast_CorrActin_3_02_256,0.014755096356827724,0.0688732431082627,-0.02081314358533738,0.06023894080273029,0.08378564621540906,0.0339456925646607,0.014274780493657404,0.009848075987302241,0.01026296300369427,0.020650563216623338,0.3374481453345051
Texture_Contrast_CorrActin_3_00_256,0.01433936667810957,0.06626277274381712,-0.019297886417481105,0.0577794063264833,0.08231114752686654,0.02864672362530871,0.007632735735689811,0.009453408530394508,0.015157337707998339,0.02257749358877885,0.3234582788809278
Granularity_3_CorrDNA2,-0.034895928346227144,0.054006755698826694,1.538337051426357e-05,-0.013238255454410545,0.028842013472102076,0.037963333255538516,-0.010474453089278036,0.03810395018111804,0.0048207632282041045,-0.024702252674844497,0.2470630887710639
Texture_AngularSecondMoment_CorrDNA2_3_02_256,0.02573417912178497,-0.027108071019309378,-0.0018706432795570318,-0.011578387579253238,-0.0355758627142298,-0.0033025027858457475,-0.012238971909047675,0.011226104175610386,0.010670601453446994,0.011898239494888392,0.15120356353297362
Texture_AngularSecondMoment_CorrDNA2_3_01_256,0.01957104619925324,-0.021087125331825548,-0.0033400036560145554,-0.0068331490070625295,-0.027631186518903443,0.0010094461621878346,-0.011248808502863994,0.010812238703240504,0.009566889995813814,0.007640079943502858,0.11873997402066831
Texture_AngularSecondMoment_CorrDNA2_3_03_256,0.01846368324212996,-0.0201652032344246,-0.002933360464258654,-0.006089020598022142,-0.026682482947500523,0.00010075583300770319,-0.010844650148095282,0.010128621511204633,0.008737806917355208,0.007663859110640953,0.11180944400663965
Intensity_MedianIntensity_CorrDNA2,-0.009790877895689633,0.013602142530947122,-0.003915078577914856,0.004820151260759851,0.019982849787091476,0.013899386950007104,-0.007181240877748821,0.0013845734339269907,-0.0039332060052719,-0.01461071414543063,0.09312022146478838
Texture_AngularSecondMoment_CorrDNA2_3_00_256,0.01450133075906049,-0.015592528184104773,-0.0010841917504308875,-0.006150566730179884,-0.020455389815784708,-0.0016556492158071924,-0.006735209447371859,0.006453967432359691,0.005752044010737918,0.006630834364584742,0.08501171171042214
Texture_AngularSecondMoment_CorrMito_3_02_256,0.0022403695993620325,-0.0025310796406542097,-0.004376512632765444,-0.0007637024972346396,0.013224263728960876,0.007707195271934677,-0.004292830541717124,0.011768247848696773,0.00988786452489482,0.0060212099003591184,0.06281327618657971
Texture_AngularSecondMoment_CorrMito_3_00_256,0.0020368786724289873,-0.0024247812954347205,-0.003979226404415175,-0.0007177243444839318,0.012092887658697643,0.0071944276968314335,-0.003939183539416037,0.010935614393489886,0.009171517914017912,0.0056976905445064235,0.05818993246372215
Texture_AngularSecondMoment_CorrMito_3_03_256,0.0011065903704917668,-0.002148149502118195,-0.004000687034988523,-9.91237595035232e-05,0.011903498882145123,0.007740718482634625,-0.0029542157071940213,0.011875483056841378,0.009483125277337382,0.006058127097028856,0.05736971917028339
Texture_AngularSecondMoment_CorrMito_3_01_256,0.0010557157081951055,-0.0019368099606982595,-0.003748682941173154,-0.00012149630872500981,0.011077451887089324,0.007120654936551714,-0.0027719734870315003,0.010832937810926485,0.00869892584591971,0.005306693322599181,0.05267134220890944
Texture_AngularSecondMoment_CorrWGA_3_01_256,-0.0015276307103132564,0.0028048765370403887,-0.004103040870615351,0.0037240794082802255,0.006703395911419053,0.006723899376981136,0.0008971341559066238,0.0024271170528569032,0.002348426973710297,0.0007001095769827504,0.03195971057410598
Texture_AngularSecondMoment_CorrWGA_3_00_256,-0.0009109719889312113,0.003213313016309432,-0.00325062884650027,0.0036064052554824885,0.00612394280344958,0.006025896342542268,0.0005986255872329608,0.0021932438859834126,0.0027924362563577767,0.0007848539350665044,0.029500317917855907
Texture_AngularSecondMoment_CorrWGA_3_02_256,-0.0008142135822293767,0.003030331979149031,-0.0030099309065493023,0.0033488294577542475,0.005617730202858191,0.005247664591825617,0.0005154191760087132,0.0016813897569899375,0.002366862508369906,0.0007474772710294515,0.026379849432763773
Texture_AngularSecondMoment_CorrWGA_3_03_256,-0.0012906001354751656,0.0019729454508145418,-0.003226536674347262,0.0029032910265451616,0.005470114443715624,0.005541728768981327,0.000620893842140535,0.0022038472647825354,0.001977106756614212,0.0006847254590886862,0.025891789822505052
Texture_AngularSecondMoment_CorrGolgi_3_02_256,-4.5317532899475835e-05,0.0013320915670512147,-0.0033051669572351557,0.0018467440630302568,0.005089247115796724,0.0023009860010690664,-0.0009658444665153538,0.00010148568296293307,-0.000767997635221502,-0.0011666933768545269,0.01692157439863621
Texture_AngularSecondMoment_CorrNileRed_3_01_256,-0.0008776906819311953,-0.0029971750752155954,-0.002399117237020764,-3.7286334971589964e-05,-0.0008261169798775567,0.0014270157915863115,-0.004179025253079841,6.53763304118797e-05,0.0025960916484902476,-0.0010304349227002458,0.016435330255285225
Texture_AngularSecondMoment_CorrGolgi_3_00_256,-4.3012229697656655e-05,0.0012262012580412968,-0.003156196896933106,0.0017040534575554118,0.004707645926043925,0.0022922915896638855,-0.0007893529476726962,0.00011412960390629649,-0.0008095154305555905,-0.0011121225316860141,0.01595452187175588
Texture_AngularSecondMoment_CorrGolgi_3_03_256,-0.00043844066372555364,0.0010406133622735223,-0.0032527794464598035,0.0018807395159535212,0.004498256822576251,0.0022442045688187803,-0.0006499256541039291,0.000263006849184533,-0.0007581907622627107,-0.0009204460641959416,0.015946603709554544
Texture_AngularSecondMoment_CorrGolgi_3_01_256,-0.0004320184714813022,0.0010340571284746221,-0.003165874591748573,0.0018095726155374994,0.0043044056682472066,0.0020350733548350646,-0.0006686636939243656,0.0002037501409841616,-0.0007813903986931171,-0.0010383176719017144,0.015473123735827626
Texture_AngularSecondMoment_CorrNileRed_3_03_256,-0.000762031790586776,-0.0027518045080577183,-0.002130496447199546,-3.964711985535071e-05,-0.0008966212844488973,0.001104352880372641,-0.003850846397507294,-5.32050373559367e-05,0.0024927853586474372,-0.0008431416733807132,0.01492493249741231
Texture_AngularSecondMoment_CorrNileRed_3_00_256,-0.0004555701828729189,-0.002747955318035242,-0.001942020539300917,-0.00025760710931410174,-0.0006686138819676944,0.0011996752142953177,-0.003691413350573269,0.00010304266303733399,0.0021962564241646615,-0.000773253081859519,0.014035407765420975
Texture_AngularSecondMoment_CorrNileRed_3_02_256,-0.00042365060024152236,-0.002541426847122829,-0.0017946295311838563,-0.00028742870423554916,-0.0005711105687461823,0.0011527874567112699,-0.0034649152287858555,0.0001812239741127265,0.002094673830754232,-0.0008066854026689952,0.01331853214456302
Texture_AngularSecondMoment_CorrActin_3_00_256,-0.00035138604294610487,0.0010630244138658334,-0.0013255332086576533,0.0011673728829475177,0.0010534648103197844,0.0016649911794450114,0.0007867156536415441,-0.0008749244266456152,-0.0007889770957456504,-0.0012775042063794095,0.010353893920594125
Texture_AngularSecondMoment_CorrActin_3_02_256,-0.0003454096550443814,0.00098678619636924,-0.0012773172299768306,0.001103348520682194,0.0010793660268607836,0.0015986100383653605,0.0006979589625367617,-0.0008073876386740128,-0.0006988269518011932,-0.0011805362185004623,0.00977554743881122
Texture_AngularSecondMoment_CorrActin_3_01_256,-0.000492009644460763,0.0006865603598250628,-0.0013861842061549706,0.0010883715677931383,0.0008217839672303532,0.0015685186422826486,0.0005768989142143798,-0.0007984588729583812,-0.0006275566859795721,-0.0012478879627370314,0.009294230823636302
Texture_AngularSecondMoment_CorrActin_3_03_256,-0.00044222226328665635,0.000576094027143904,-0.0012218203755717438,0.0009881273768903999,0.0006779570536614274,0.0013803819174323863,0.0005222727732092004,-0.0006575767716112705,-0.0005423379628273384,-0.0010788420542873222,0.00808763257592165
